Time,Elgeseter,Innherredsveien,Jernbanebrua,Strindheim,Bakkekirke,Moholtlia,Grillstadtunnelen,Oslovegen
2020-11-15 14:00:00,1090,459,261,538,493,1629,1121,818
2020-11-15 15:00:00,1117,463,235,650,456,1950,1315,953
2020-11-15 16:00:00,905,472,232,551,425,1777,1291,819
2020-11-15 17:00:00,937,415,230,511,421,1767,1312,709
2020-11-15 18:00:00,776,390,200,416,365,1639,1264,658
2020-11-15 19:00:00,625,329,148,397,329,1313,1047,560
2020-11-15 20:00:00,544,276,178,345,283,900,739,403
2020-11-15 21:00:00,516,236,116,216,216,714,557,307
2020-11-15 22:00:00,386,163,111,145,157,638,325,215
2020-11-15 23:00:00,153,117,56,65,118,270,173,81
2020-11-16 00:00:00,98,64,27,31,67,125,75,45
2020-11-16 01:00:00,36,28,15,13,37,61,47,26
2020-11-16 02:00:00,46,15,3,14,28,34,22,24
2020-11-16 03:00:00,48,14,5,8,10,48,41,24
2020-11-16 04:00:00,35,9,5,15,13,96,101,39
2020-11-16 05:00:00,148,28,33,49,37,469,376,121
2020-11-16 06:00:00,809,155,140,299,137,2101,1462,716
2020-11-16 07:00:00,1659,357,334,671,356,3580,2284,1177
2020-11-16 08:00:00,1547,414,396,686,471,2756,1594,945
2020-11-16 09:00:00,1429,318,281,525,339,2017,1139,727
2020-11-16 10:00:00,1422,342,316,565,415,2120,1079,727
2020-11-16 11:00:00,1493,407,331,633,443,2359,1109,798
2020-11-16 12:00:00,1532,358,322,656,421,2488,1141,819
2020-11-16 13:00:00,1594,422,350,694,491,2824,1263,870
2020-11-16 14:00:00,1800,495,377,840,492,3136,1524,1034
2020-11-16 15:00:00,2051,599,532,1346,591,3693,2173,1303
2020-11-16 16:00:00,1579,569,451,1167,577,2973,1847,1024
2020-11-16 17:00:00,1175,461,304,667,454,2132,1233,793
2020-11-16 18:00:00,949,419,243,604,437,1832,1044,704
2020-11-16 19:00:00,842,393,187,541,364,1505,952,628
2020-11-16 20:00:00,616,291,141,413,289,1175,730,565
2020-11-16 21:00:00,578,222,123,293,206,811,500,310
2020-11-16 22:00:00,460,261,112,18,148,506,48,263
2020-11-16 23:00:00,186,135,65,3,111,172,0,106
2020-11-17 00:00:00,79,75,40,1,87,74,0,46
2020-11-17 01:00:00,47,29,12,1,40,35,0,30
2020-11-17 02:00:00,23,23,4,5,17,35,2,20
2020-11-17 03:00:00,38,8,8,3,15,51,2,19
2020-11-17 04:00:00,40,19,7,17,20,106,0,33
2020-11-17 05:00:00,161,51,22,55,46,405,0,111
2020-11-17 06:00:00,856,154,153,310,123,2048,1314,738
2020-11-17 07:00:00,1710,369,355,693,356,3605,2228,1122
2020-11-17 08:00:00,1560,466,386,658,472,2706,1545,929
2020-11-17 09:00:00,1440,325,282,510,338,1962,1045,754
2020-11-17 10:00:00,1484,334,300,618,392,2132,1067,758
2020-11-17 11:00:00,1482,366,323,608,460,2247,1124,783
2020-11-17 12:00:00,1573,431,371,700,491,2968,1202,824
2020-11-17 13:00:00,1669,459,381,754,505,3352,1248,900
2020-11-17 14:00:00,1878,510,408,892,531,3494,1602,1094
2020-11-17 15:00:00,2083,569,484,1325,641,3764,2221,1348
2020-11-17 16:00:00,1632,613,460,1122,616,3369,1721,1012
2020-11-17 17:00:00,1192,438,308,734,435,2739,1308,781
2020-11-17 18:00:00,1043,456,273,654,442,2551,1138,700
2020-11-17 19:00:00,857,361,211,585,380,1521,881,596
2020-11-17 20:00:00,684,307,184,438,330,1125,768,523
2020-11-17 21:00:00,664,250,133,312,249,763,555,382
2020-11-17 22:00:00,493,179,193,161,195,502,15,270
2020-11-17 23:00:00,182,102,117,62,128,226,0,122
2020-11-18 00:00:00,116,65,61,32,85,91,0,46
2020-11-18 01:00:00,45,20,14,18,50,63,5,22
2020-11-18 02:00:00,24,9,16,16,14,46,3,31
2020-11-18 03:00:00,28,8,9,6,17,63,0,21
2020-11-18 04:00:00,36,16,19,17,25,94,1,28
2020-11-18 05:00:00,162,36,44,46,43,398,2,90
2020-11-18 06:00:00,856,167,145,293,148,1981,1354,711
2020-11-18 07:00:00,1692,358,347,703,341,3796,2174,1121
2020-11-18 08:00:00,1519,418,375,761,477,3473,1656,990
2020-11-18 09:00:00,1409,336,278,538,347,2505,1154,727
2020-11-18 10:00:00,1400,327,310,596,350,2521,1089,778
2020-11-18 11:00:00,1418,374,352,605,431,2210,1224,740
2020-11-18 12:00:00,1511,441,362,699,515,2277,1249,825
2020-11-18 13:00:00,1649,439,442,767,539,2542,1314,922
2020-11-18 14:00:00,1815,492,426,918,582,3045,1608,1022
2020-11-18 15:00:00,2094,595,602,1349,647,4351,2257,1310
2020-11-18 16:00:00,1675,575,458,1182,708,4165,1838,999
2020-11-18 17:00:00,1228,481,336,715,545,2835,1227,866
2020-11-18 18:00:00,1010,479,239,652,484,2277,1097,682
2020-11-18 19:00:00,852,389,217,547,376,1958,941,669
2020-11-18 20:00:00,648,330,159,434,335,1507,766,581
2020-11-18 21:00:00,640,277,144,292,285,1127,600,387
2020-11-18 22:00:00,501,184,247,187,183,756,21,270
2020-11-18 23:00:00,202,123,131,105,139,399,1,120
2020-11-19 00:00:00,139,69,77,39,106,165,3,41
2020-11-19 01:00:00,55,34,11,25,53,86,23,24
2020-11-19 02:00:00,46,16,13,18,24,77,26,23
2020-11-19 03:00:00,35,14,20,8,24,76,19,31
2020-11-19 04:00:00,65,16,11,23,33,102,22,39
2020-11-19 05:00:00,159,47,25,51,39,365,169,94
2020-11-19 06:00:00,778,166,130,278,130,1825,1254,673
2020-11-19 07:00:00,1624,354,330,673,368,3600,2131,1124
2020-11-19 08:00:00,1547,459,391,719,487,3084,1730,921
2020-11-19 09:00:00,1278,342,326,515,345,2113,1118,689
2020-11-19 10:00:00,1358,357,293,591,423,2197,1071,734
2020-11-19 11:00:00,1363,372,348,643,446,1967,1207,673
2020-11-19 12:00:00,1575,419,395,703,485,2281,1284,776
2020-11-19 13:00:00,1574,458,345,715,523,2510,1363,840
2020-11-19 14:00:00,1779,502,425,915,559,2771,1590,1034
2020-11-19 15:00:00,2023,564,510,1314,647,3077,2194,1326
2020-11-19 16:00:00,1669,605,443,1202,729,3131,1812,1014
2020-11-19 17:00:00,1200,512,361,746,560,2154,1469,803
2020-11-19 18:00:00,1001,481,310,648,467,1902,1119,702
2020-11-19 19:00:00,824,385,237,596,440,1522,1006,660
2020-11-19 20:00:00,731,365,194,431,337,1231,842,478
2020-11-19 21:00:00,701,284,166,334,275,982,654,409
2020-11-19 22:00:00,516,188,136,252,204,736,38,283
2020-11-19 23:00:00,208,133,81,117,184,384,4,106
2020-11-20 00:00:00,135,82,46,47,128,195,4,55
2020-11-20 01:00:00,47,44,7,16,68,99,3,23
2020-11-20 02:00:00,37,13,9,26,28,70,6,26
2020-11-20 03:00:00,36,18,7,10,31,90,1,32
2020-11-20 04:00:00,49,14,5,22,21,157,1,38
2020-11-20 05:00:00,135,35,15,48,41,514,73,103
2020-11-20 06:00:00,777,148,152,297,147,2257,1134,634
2020-11-20 07:00:00,1534,354,326,603,341,3442,2155,1067
2020-11-20 08:00:00,1571,417,370,655,488,2886,1565,935
2020-11-20 09:00:00,1381,362,307,546,351,1984,1033,711
2020-11-20 10:00:00,1384,390,322,660,490,2056,1080,698
2020-11-20 11:00:00,1405,423,398,712,497,2568,1334,775
2020-11-20 12:00:00,1610,458,424,761,568,2509,1290,916
2020-11-20 13:00:00,1617,524,425,802,577,2783,1448,887
2020-11-20 14:00:00,1871,611,481,1036,639,3478,1946,1155
2020-11-20 15:00:00,2126,631,564,1349,678,3849,2400,1308
2020-11-20 16:00:00,1466,604,465,1138,669,2921,1885,994
2020-11-20 17:00:00,1089,511,322,759,538,1996,1445,695
2020-11-20 18:00:00,902,481,282,530,503,1458,1046,556
2020-11-20 19:00:00,722,420,210,454,412,1099,817,459
2020-11-20 20:00:00,565,320,160,284,323,886,595,333
2020-11-20 21:00:00,629,256,129,248,285,691,424,253
2020-11-20 22:00:00,477,197,123,169,241,463,288,226
2020-11-20 23:00:00,341,186,118,164,211,413,220,144
2020-11-21 00:00:00,246,168,68,120,233,324,174,122
2020-11-21 01:00:00,144,128,25,51,229,175,113,90
2020-11-21 02:00:00,92,67,19,23,141,117,64,62
2020-11-21 03:00:00,77,51,14,26,99,103,50,42
2020-11-21 04:00:00,74,35,2,14,57,77,46,21
2020-11-21 05:00:00,64,38,7,18,33,156,86,33
2020-11-21 06:00:00,183,55,69,38,65,271,143,95
2020-11-21 07:00:00,358,77,80,90,72,466,261,116
2020-11-21 08:00:00,288,112,70,99,130,530,310,183
2020-11-21 09:00:00,551,186,149,221,201,841,536,295
2020-11-21 10:00:00,726,291,208,407,304,1375,873,451
2020-11-21 11:00:00,976,382,293,531,442,1881,1119,620
2020-11-21 12:00:00,1217,483,368,681,570,2480,1188,735
2020-11-21 13:00:00,1298,589,402,864,564,2631,1247,808
2020-11-21 14:00:00,1293,578,401,865,678,2629,1240,779
2020-11-21 15:00:00,1340,601,397,902,637,2727,1300,815
2020-11-21 16:00:00,1023,559,304,744,527,2408,1142,719
2020-11-21 17:00:00,1008,533,280,553,489,1988,991,587
2020-11-21 18:00:00,828,498,275,517,485,1420,824,470
2020-11-21 19:00:00,600,395,168,314,387,1018,559,364
2020-11-21 20:00:00,501,313,169,242,329,759,370,284
2020-11-21 21:00:00,535,235,115,158,308,601,305,227
2020-11-21 22:00:00,449,207,123,159,270,547,258,202
2020-11-21 23:00:00,332,213,141,202,306,472,210,169
2020-11-22 00:00:00,323,208,86,161,293,404,190,162
2020-11-22 01:00:00,171,166,38,88,233,256,118,108
2020-11-22 02:00:00,124,113,21,47,179,181,72,67
2020-11-22 03:00:00,81,61,17,26,94,82,41,40
2020-11-22 04:00:00,44,56,7,12,57,53,29,17
2020-11-22 05:00:00,38,30,5,7,42,57,35,13
2020-11-22 06:00:00,145,40,24,32,51,121,80,43
2020-11-22 07:00:00,291,55,52,43,64,294,151,86
2020-11-22 08:00:00,194,51,39,56,68,282,150,86
2020-11-22 09:00:00,240,92,53,70,101,428,246,127
2020-11-22 10:00:00,413,165,85,176,181,771,386,265
2020-11-22 11:00:00,543,251,185,279,296,1158,573,385
2020-11-22 12:00:00,703,335,202,379,396,1664,802,479
2020-11-22 13:00:00,850,360,254,479,411,1939,942,579
2020-11-22 14:00:00,933,374,263,490,427,2321,1084,701
2020-11-22 15:00:00,1057,443,273,634,476,2575,1202,765
2020-11-22 16:00:00,813,428,183,522,446,2380,1217,672
2020-11-22 17:00:00,925,377,208,422,441,2151,1151,647
2020-11-22 18:00:00,754,356,174,415,396,2059,1087,620
2020-11-22 19:00:00,691,399,178,348,383,1712,935,583
2020-11-22 20:00:00,590,315,156,366,339,1333,709,404
2020-11-22 21:00:00,623,232,137,183,264,992,527,323
2020-11-22 22:00:00,428,189,121,175,194,700,278,225
2020-11-22 23:00:00,189,119,85,77,135,312,143,109
2020-11-23 00:00:00,105,57,29,30,80,141,68,48
2020-11-23 01:00:00,47,28,7,15,58,80,48,30
2020-11-23 02:00:00,33,21,9,11,32,58,29,28
2020-11-23 03:00:00,35,11,8,6,13,77,40,20
2020-11-23 04:00:00,57,19,10,17,25,132,77,38
2020-11-23 05:00:00,155,33,29,56,46,612,338,120
2020-11-23 06:00:00,847,168,165,331,143,2917,1496,735
2020-11-23 07:00:00,1580,337,348,696,386,4792,2227,1121
2020-11-23 08:00:00,1663,436,416,727,480,3924,1632,913
2020-11-23 09:00:00,1428,340,323,541,366,2836,1185,712
2020-11-23 10:00:00,1463,377,343,640,441,3008,1121,742
2020-11-23 11:00:00,1416,398,341,691,480,2962,1178,745
2020-11-23 12:00:00,1539,434,400,704,533,2898,1232,775
2020-11-23 13:00:00,1613,488,383,748,541,3088,1294,832
2020-11-23 14:00:00,1865,487,426,933,541,3687,1617,1026
2020-11-23 15:00:00,2092,620,560,1429,683,4440,2273,1348
2020-11-23 16:00:00,1581,560,449,1202,618,3764,1803,1016
2020-11-23 17:00:00,1203,469,355,792,497,2493,1332,795
2020-11-23 18:00:00,990,484,249,663,441,2298,1144,755
2020-11-23 19:00:00,824,431,199,559,380,1972,1051,639
2020-11-23 20:00:00,675,332,179,430,348,1432,812,537
2020-11-23 21:00:00,632,254,134,319,254,1013,588,391
2020-11-23 22:00:00,476,197,107,170,186,643,24,273
2020-11-23 23:00:00,179,109,70,77,107,279,2,119
2020-11-24 00:00:00,84,57,41,34,68,148,0,44
2020-11-24 01:00:00,42,18,6,20,37,88,4,23
2020-11-24 02:00:00,28,12,8,12,25,53,3,24
2020-11-24 03:00:00,31,14,5,10,18,80,1,27
2020-11-24 04:00:00,48,15,9,23,21,127,1,40
2020-11-24 05:00:00,155,41,27,59,49,539,5,111
2020-11-24 06:00:00,756,153,161,319,139,2515,1378,723
2020-11-24 07:00:00,1648,358,346,687,350,4099,2157,1160
2020-11-24 08:00:00,1642,454,400,716,525,3009,1550,918
2020-11-24 09:00:00,1419,330,276,516,357,2281,1117,713
2020-11-24 10:00:00,1434,380,344,589,444,2247,1068,759
2020-11-24 11:00:00,1425,433,350,702,520,2351,1092,753
2020-11-24 12:00:00,1487,446,357,708,474,2446,1176,754
2020-11-24 13:00:00,1664,466,418,709,493,2615,1291,839
2020-11-24 14:00:00,1830,520,395,933,545,3083,1457,1024
2020-11-24 15:00:00,2153,640,561,1411,663,3972,2128,1247
2020-11-24 16:00:00,1656,573,457,1262,660,3585,1697,1016
2020-11-24 17:00:00,1270,456,310,804,527,2852,1212,768
2020-11-24 18:00:00,1060,515,272,736,435,2685,1140,701
2020-11-24 19:00:00,913,428,211,583,432,2429,996,613
2020-11-24 20:00:00,668,309,173,436,293,1814,750,498
2020-11-24 21:00:00,702,245,124,296,262,1061,627,388
2020-11-24 22:00:00,441,168,114,204,162,570,7,246
2020-11-24 23:00:00,180,108,67,76,118,241,1,92
2020-11-25 00:00:00,108,53,34,36,59,140,0,45
2020-11-25 01:00:00,51,36,10,20,37,81,4,24
2020-11-25 02:00:00,30,17,2,14,25,57,1,33
2020-11-25 03:00:00,31,10,10,5,16,73,0,20
2020-11-25 04:00:00,52,16,5,13,24,99,0,36
2020-11-25 05:00:00,147,52,22,46,47,519,21,101
2020-11-25 06:00:00,797,163,140,311,141,2485,1326,729
2020-11-25 07:00:00,1636,343,342,734,374,4283,2134,1155
2020-11-25 08:00:00,1565,392,406,716,528,3182,1596,976
2020-11-25 09:00:00,1358,327,292,567,358,2398,1056,745
2020-11-25 10:00:00,1535,364,363,620,420,2481,1069,704
2020-11-25 11:00:00,1509,420,369,708,470,2740,1112,738
2020-11-25 12:00:00,1460,400,369,709,510,2724,1198,838
2020-11-25 13:00:00,1631,490,397,769,538,2826,1181,852
2020-11-25 14:00:00,1883,522,423,968,599,2973,1564,1141
2020-11-25 15:00:00,2126,602,528,1425,717,3627,2166,1232
2020-11-25 16:00:00,1695,628,517,1256,699,3054,1758,1071
2020-11-25 17:00:00,1327,514,371,830,569,2203,1227,865
2020-11-25 18:00:00,1091,521,311,703,557,1928,1181,726
2020-11-25 19:00:00,916,420,208,584,447,1661,996,650
2020-11-25 20:00:00,747,334,208,529,324,1232,758,518
2020-11-25 21:00:00,647,275,162,331,276,780,571,413
2020-11-25 22:00:00,551,190,186,216,197,591,74,279
2020-11-25 23:00:00,226,125,97,98,131,234,0,106
2020-11-26 00:00:00,108,66,54,35,95,113,4,38
2020-11-26 01:00:00,66,38,12,25,56,67,4,22
2020-11-26 02:00:00,30,15,6,12,36,51,5,30
2020-11-26 03:00:00,36,6,5,14,9,84,0,21
2020-11-26 04:00:00,50,11,11,16,18,119,0,37
2020-11-26 05:00:00,140,40,24,62,43,451,3,107
2020-11-26 06:00:00,780,172,154,337,157,2020,1325,738
2020-11-26 07:00:00,1664,368,324,672,318,3590,2115,1098
2020-11-26 08:00:00,1596,479,384,717,514,2863,1562,937
2020-11-26 09:00:00,1396,356,285,576,347,2039,1036,733
2020-11-26 10:00:00,1422,382,366,667,425,2314,1097,708
2020-11-26 11:00:00,1530,428,359,724,493,2493,1195,797
2020-11-26 12:00:00,1539,476,413,726,512,2537,1226,871
2020-11-26 13:00:00,1705,458,376,817,514,2805,1299,923
2020-11-26 14:00:00,1912,518,443,952,624,3239,1671,1097
2020-11-26 15:00:00,2114,704,538,1430,724,4013,2272,1281
